spec,entry_threshold,transaction_cost,num_pairs,portfolio_weighting,max_pair_weight,min_pair_weight,gross_total_return,gross_sharpe,gross_sharpe_se,net_total_return,net_annual_return,net_annual_volatility,net_sharpe,net_sharpe_se,net_max_drawdown,net_daily_hit_rate,num_trades,trade_win_rate,avg_trade_return,avg_holding_days,fold,fdr_q,hmm_regime_at_test_start,test_start,test_end,chosen_threshold,transaction_cost_bps,num_training_pairs,num_final_pairs,num_final_stock_stock,num_final_stock_etf,num_final_fdr_pass,cost_model,cost_accounting
kalman_full,3.0,0.0005,1,inverse_volatility,1.0,1.0,0.0,,,0.004085194945743886,0.008363633045580908,0.004686630061561312,1.7845729096856926,0.14517581813327904,-0.00025478593479544287,0.016260162601626018,2,1.0,0.002294943643082803,1.0,fold_15_202401_202406,0.2,low_vol_at_test_start,2024-01-01,2024-06-30,3.0,5,5,1,1,0,1,flat_bps,leg_level
kalman_full,3.0,0.001,1,inverse_volatility,1.0,1.0,0.0,,,0.0030671961645820645,0.00628355611050311,0.004282528273141235,1.4672538532697463,0.1299285899856933,-0.0005095718695906637,0.016260162601626018,2,1.0,0.0020411247313619763,1.0,fold_15_202401_202406,0.2,low_vol_at_test_start,2024-01-01,2024-06-30,3.0,10,5,1,1,0,1,flat_bps,leg_level
kalman_full,3.0,0.0025,1,inverse_volatility,1.0,1.0,0.0,,,1.7843874921652514e-05,4.332530526972317e-05,0.003694122954423368,0.011728170882305138,0.09017006402971524,-0.0012739296739764372,0.016260162601626018,2,1.0,0.0012796679961996071,1.0,fold_15_202401_202406,0.2,low_vol_at_test_start,2024-01-01,2024-06-30,3.0,25,5,1,1,0,1,flat_bps,leg_level
kalman_full,2.0,0.0,3,inverse_volatility,0.36372043601101933,0.3111159556641255,0.0,,,0.00506733241373758,0.01014665568812479,0.008681743622544723,1.1687347760161897,0.11557209281473546,-0.006586480723247967,0.0873015873015873,12,0.75,0.0013605338418137547,1.5,fold_16_202404_202409,0.2,low_vol_at_test_start,2024-04-01,2024-09-30,2.0,0,10,3,3,0,0,flat_bps,leg_level
kalman_full,2.0,0.0005,3,inverse_volatility,0.3625477854194161,0.30915152844659494,0.0,,,0.003122950382174361,0.006273482428511146,0.008664888647573385,0.7240118925553699,0.10008316423921342,-0.006902208202199778,0.0873015873015873,12,0.75,0.0011092236491207403,1.5,fold_16_202404_202409,0.2,low_vol_at_test_start,2024-04-01,2024-09-30,2.0,5,10,3,3,0,0,flat_bps,leg_level
kalman_full,2.0,0.001,3,inverse_volatility,0.36148782565554977,0.30733578358904157,0.0,,,0.0011734696741207973,0.0023830047348504884,0.00868705093682687,0.2743168829306913,0.09074755128667122,-0.007217857923297322,0.0873015873015873,12,0.75,0.0008579137405922884,1.5,fold_16_202404_202409,0.2,low_vol_at_test_start,2024-04-01,2024-09-30,2.0,10,10,3,3,0,0,flat_bps,leg_level
kalman_full,2.0,0.0025,3,inverse_volatility,0.35931444719850697,0.3032144516042081,0.0,,,-0.004709734361230122,-0.009401490126346267,0.008985212517136333,-1.0463291890332056,0.11081954392956814,-0.008176919985032338,0.07936507936507936,12,0.6666666666666666,0.00010398571999065132,1.5,fold_16_202404_202409,0.2,low_vol_at_test_start,2024-04-01,2024-09-30,2.0,25,10,3,3,0,0,flat_bps,leg_level
kalman_full,2.0,0.0,5,inverse_volatility,0.3825559393629525,0.0,0.0,,,0.0003313416268109215,0.0006810324751669616,0.006909383561473106,0.09856631479607177,0.08895091361599382,-0.00439832105420801,0.08661417322834646,13,0.46153846153846156,9.714301039869085e-05,2.230769230769231,fold_17_202407_202412,0.2,low_vol_at_test_start,2024-07-01,2024-12-31,2.0,0,10,5,5,0,0,flat_bps,leg_level
kalman_full,2.0,0.0005,5,inverse_volatility,0.38856258162260005,0.0,0.0,,,-0.0018602582790147038,-0.0036701643990120136,0.007023699055616076,-0.5225400988781529,0.09459919917207749,-0.004975081316856089,0.07874015748031496,13,0.46153846153846156,-0.00015717382289365684,2.230769230769231,fold_17_202407_202412,0.2,low_vol_at_test_start,2024-07-01,2024-12-31,2.0,5,10,5,5,0,0,flat_bps,leg_level
kalman_full,2.0,0.001,5,inverse_volatility,0.3933643950010807,0.0,0.0,,,-0.004033567452788378,-0.007994007936281662,0.0071930353691874675,-1.1113539036003202,0.11285673970586813,-0.005916703017169955,0.07874015748031496,13,0.46153846153846156,-0.00041149034159401954,2.230769230769231,fold_17_202407_202412,0.2,low_vol_at_test_start,2024-07-01,2024-12-31,2.0,10,10,5,5,0,0,flat_bps,leg_level
kalman_full,2.0,0.0025,5,inverse_volatility,0.398495513379327,0.0,0.0,,,-0.010450919712042372,-0.020813931342349216,0.0079787945339081,-2.6086561389561598,0.18618726128555202,-0.010450919712042372,0.07086614173228346,13,0.3076923076923077,-0.0011744380101474596,2.230769230769231,fold_17_202407_202412,0.2,low_vol_at_test_start,2024-07-01,2024-12-31,2.0,25,10,5,5,0,0,flat_bps,leg_level
kalman_full,2.0,0.0,1,inverse_volatility,1.0,1.0,0.0,,,0.01847993636201717,0.037639299141620945,0.01564067902714849,2.406500323693626,0.17796551013186238,0.0,0.024390243902439025,3,1.0,0.006123854225422424,1.0,fold_18_202410_202503,0.2,low_vol_at_test_start,2024-10-01,2025-03-31,2.0,0,3,1,1,0,1,flat_bps,leg_level
kalman_full,2.0,0.0005,1,inverse_volatility,1.0,1.0,0.0,,,0.01694822406830676,0.03454676251195162,0.0150739776351676,2.291814632347205,0.17170136569008548,-0.000253070565442437,0.024390243902439025,3,1.0,0.005872278824992971,1.0,fold_18_202410_202503,0.2,low_vol_at_test_start,2024-10-01,2025-03-31,2.0,5,3,1,1,0,1,flat_bps,leg_level
kalman_full,2.0,0.001,1,inverse_volatility,1.0,1.0,0.0,,,0.015418431885916073,0.03145422588228229,0.014536541524931666,2.16380394389787,0.16481139143413354,-0.000506141130884763,0.024390243902439025,3,1.0,0.005620703424563593,1.0,fold_18_202410_202503,0.2,low_vol_at_test_start,2024-10-01,2025-03-31,2.0,10,3,1,1,0,1,flat_bps,leg_level
kalman_full,2.0,0.0025,1,inverse_volatility,1.0,1.0,0.0,,,0.010840556753236363,0.02217661599327431,0.013134816765350584,1.6883841160065387,0.14042098323706811,-0.001265352827212074,0.024390243902439025,3,1.0,0.00486597722327516,1.0,fold_18_202410_202503,0.2,low_vol_at_test_start,2024-10-01,2025-03-31,2.0,25,3,1,1,0,1,flat_bps,leg_level
kalman_full,2.5,0.0,5,inverse_volatility,0.5398403457977541,0.055331024753913736,0.0,,,0.0008747137119884396,0.0018339159561428565,0.005119648756566251,0.35821128427819415,0.09378001611350309,-0.003309269743035248,0.0743801652892562,13,0.6923076923076923,0.00039781075315337144,1.6153846153846154,fold_19_202501_202506,0.2,low_vol_at_test_start,2025-01-01,2025-06-30,2.5,0,10,5,4,1,0,flat_bps,leg_level
kalman_full,2.5,0.0005,5,inverse_volatility,0.5174244909152399,0.05637531040202895,0.0,,,0.00027290702540261336,0.0005820190648950435,0.005263483147626201,0.11057678890024195,0.09118655897771465,-0.003656774086856718,0.0743801652892562,13,0.6923076923076923,0.00014212739430622485,1.6153846153846154,fold_19_202501_202506,0.2,low_vol_at_test_start,2025-01-01,2025-06-30,2.5,5,10,5,4,1,0,flat_bps,leg_level
kalman_full,2.5,0.001,5,inverse_volatility,0.4937183425226624,0.057494251946629986,0.0,,,-0.00034152688796407205,-0.0006968485423799835,0.005419092695903632,-0.12859136786989103,0.09128412958229774,-0.003984261483902074,0.0743801652892562,13,0.6923076923076923,-0.00011355552707665178,1.6153846153846154,fold_19_202501_202506,0.2,low_vol_at_test_start,2025-01-01,2025-06-30,2.5,10,10,5,4,1,0,flat_bps,leg_level
kalman_full,2.5,0.0025,5,inverse_volatility,0.4242570841868235,0.06045393941244415,0.0,,,-0.0023534918878598265,-0.004890111548330425,0.00587538283907456,-0.8323051760658841,0.10548455501894916,-0.0054150790131651805,0.06611570247933884,13,0.5384615384615384,-0.0008806016664430696,1.6153846153846154,fold_19_202501_202506,0.2,low_vol_at_test_start,2025-01-01,2025-06-30,2.5,25,10,5,4,1,0,flat_bps,leg_level
kalman_full,3.5,0.0,3,inverse_volatility,1.0,0.0,0.0,,,0.004946307479195555,0.010089560232887594,0.01697761525314588,0.5942860691826575,0.09701908950355233,-0.005863189905705113,0.008,1,1.0,0.004946307479195555,3.0,fold_20_202504_202509,0.2,low_vol_at_test_start,2025-04-01,2025-09-30,3.5,0,10,3,2,1,0,flat_bps,leg_level
kalman_full,3.5,0.0005,3,inverse_volatility,1.0,0.0,0.0,,,0.004432137079176002,0.009058525844512224,0.01702110189072768,0.5321938557601195,0.09556631833671993,-0.006117714061758539,0.008,1,1.0,0.004688307503590394,3.0,fold_20_202504_202509,0.2,low_vol_at_test_start,2025-04-01,2025-09-30,3.5,5,10,3,2,1,0,flat_bps,leg_level
kalman_full,3.5,0.001,3,inverse_volatility,1.0,0.0,0.0,,,0.0039180986881552915,0.008027491456136848,0.017079743805931455,0.4700006948200863,0.0942528652748841,-0.006372238139326081,0.008,1,1.0,0.004430307970110237,3.0,fold_20_202504_202509,0.2,low_vol_at_test_start,2025-04-01,2025-09-30,3.5,10,10,3,2,1,0,flat_bps,leg_level
kalman_full,3.5,0.0025,3,inverse_volatility,1.0,0.0,0.0,,,0.002376775565705591,0.004934388291010733,0.017344865500994476,0.2844869734347504,0.09123448554256366,-0.007135809901112733,0.008,1,1.0,0.003656312022419783,3.0,fold_20_202504_202509,0.2,low_vol_at_test_start,2025-04-01,2025-09-30,3.5,25,10,3,2,1,0,flat_bps,leg_level
kalman_full,3.5,0.0,5,inverse_volatility,0.6392412845132266,0.0,0.0,,,0.008984016137595141,0.017959003091358998,0.011951693564304528,1.5026324926030712,0.12998633029208745,-0.0020148929007330896,0.015873015873015872,3,1.0,0.006323668274015759,1.3333333333333333,fold_21_202507_202512,0.2,low_vol_at_test_start,2025-07-01,2025-12-31,3.5,0,10,5,5,0,0,flat_bps,leg_level
kalman_full,3.5,0.0005,5,inverse_volatility,0.6464763269632806,0.0,0.0,,,0.008267958492631067,0.01653534373219473,0.011633518751308443,1.4213535977955911,0.1263066005446144,-0.0023158033941669265,0.015873015873015872,3,1.0,0.006068656650238961,1.3333333333333333,fold_21_202507_202512,0.2,low_vol_at_test_start,2025-07-01,2025-12-31,3.5,5,10,5,5,0,0,flat_bps,leg_level
kalman_full,3.5,0.001,5,inverse_volatility,0.6539285037883086,0.0,0.0,,,0.0075594582379776565,0.015125921202957412,0.01132749852127633,1.335327581331972,0.12252469380952817,-0.002611511586766424,0.015873015873015872,3,1.0,0.005813645164661985,1.3333333333333333,fold_21_202507_202512,0.2,low_vol_at_test_start,2025-07-01,2025-12-31,3.5,10,10,5,5,0,0,flat_bps,leg_level
kalman_full,3.5,0.0025,5,inverse_volatility,0.6770092414746973,0.0,0.0,,,0.005483316552338913,0.010991376700363247,0.010494352693768012,1.0473610923035195,0.11085821879003152,-0.0034697253921768256,0.015873015873015872,3,1.0,0.005048611537129988,1.3333333333333333,fold_21_202507_202512,0.2,low_vol_at_test_start,2025-07-01,2025-12-31,3.5,25,10,5,5,0,0,flat_bps,leg_level
kalman_full,3.5,0.0,5,inverse_volatility,0.6257225781787095,0.0,0.0,,,0.000847381187234264,0.0018327125958043091,0.017515702922335192,0.10463254623183413,0.08897818828829208,-0.006797106449468404,0.023622047244094488,3,0.3333333333333333,-0.0023525116417721925,1.6666666666666667,fold_01_202007_202012,0.1,high_vol_at_test_start,2020-07-01,2020-12-31,3.5,0,10,5,5,0,2,flat_bps,leg_level
kalman_full,3.5,0.0005,5,inverse_volatility,0.6341986097402602,0.0,0.0,,,0.00035479286941564325,0.0008536214982519135,0.017385119353720793,0.049100698182392405,0.08878911755341068,-0.006745996961382006,0.023622047244094488,3,0.3333333333333333,-0.002641444550785114,1.6666666666666667,fold_01_202007_202012,0.1,high_vol_at_test_start,2020-07-01,2020-12-31,3.5,5,10,5,5,0,2,flat_bps,leg_level
kalman_full,3.5,0.001,5,inverse_volatility,0.6425983529254091,0.0,0.0,,,-0.00013116203901053503,-0.00011282739976775938,0.017250924383141485,-0.006540368345595455,0.08873659988486354,-0.006691550872865104,0.023622047244094488,3,0.3333333333333333,-0.0029303768432944835,1.6666666666666667,fold_01_202007_202012,0.1,high_vol_at_test_start,2020-07-01,2020-12-31,3.5,10,10,5,5,0,2,flat_bps,leg_level
kalman_full,3.5,0.0025,5,inverse_volatility,0.6671448687470851,0.0,0.0,,,-0.0015579304890488421,-0.0029533239462092692,0.01683234508552546,-0.17545528749579306,0.08941596498904529,-0.0066653995562682145,0.023622047244094488,3,0.3333333333333333,-0.003797170021800763,1.6666666666666667,fold_01_202007_202012,0.1,high_vol_at_test_start,2020-07-01,2020-12-31,3.5,25,10,5,5,0,2,flat_bps,leg_level
kalman_full,3.5,0.0,1,inverse_volatility,1.0,1.0,0.0,,,0.006988111338549263,0.014201645623503513,0.009962062076079676,1.4255728899344724,0.12751119597453134,0.0,0.008064516129032258,1,1.0,0.006988111338549263,1.0,fold_02_202010_202103,0.1,low_vol_at_test_start,2020-10-01,2021-03-31,3.5,0,10,1,1,0,0,flat_bps,leg_level
kalman_full,3.5,0.0005,1,inverse_volatility,1.0,1.0,0.0,,,0.006439138234024311,0.013089723628780423,0.009583179643875681,1.3659061099982268,0.12484990183911175,-0.00027356810981293833,0.008064516129032258,1,1.0,0.006714543228736547,1.0,fold_02_202010_202103,0.1,low_vol_at_test_start,2020-10-01,2021-03-31,3.5,5,10,1,1,0,0,flat_bps,leg_level
kalman_full,3.5,0.001,1,inverse_volatility,1.0,1.0,0.0,,,0.005890314808520758,0.011977801634057332,0.009221464636506138,1.2989044697562844,0.12193257029936629,-0.0005471362196255436,0.008064516129032258,1,1.0,0.006440975118923609,1.0,fold_02_202010_202103,0.1,low_vol_at_test_start,2020-10-01,2021-03-31,3.5,10,10,1,1,0,0,flat_bps,leg_level
kalman_full,3.5,0.0025,1,inverse_volatility,1.0,1.0,0.0,,,0.004244742606138496,0.008642035649888065,0.008261368165590659,1.0460780196049027,0.11170018957554081,-0.0013678405490641365,0.008064516129032258,1,1.0,0.005620270789485238,1.0,fold_02_202010_202103,0.1,low_vol_at_test_start,2020-10-01,2021-03-31,3.5,25,10,1,1,0,0,flat_bps,leg_level
kalman_full,3.0,0.0,5,inverse_volatility,0.5077902307580251,0.0,0.0,,,0.004715647228417552,0.00964749079005611,0.004187170149126058,2.3040598892475685,0.17236626692168733,-0.0011042356461375968,0.04878048780487805,6,0.8333333333333334,0.004096815657390784,1.1666666666666667,fold_03_202101_202106,0.1,low_vol_at_test_start,2021-01-01,2021-06-30,3.0,0,10,5,4,1,0,flat_bps,leg_level
kalman_full,3.0,0.0005,5,inverse_volatility,0.5253654663656929,0.0,0.0,,,0.003894408908637237,0.007971364146245611,0.004003882063879883,1.990908827749316,0.15570085400095482,-0.0011765041824972622,0.04878048780487805,6,0.8333333333333334,0.0038419710225386927,1.1666666666666667,fold_03_202101_202106,0.1,low_vol_at_test_start,2021-01-01,2021-06-30,3.0,5,10,5,4,1,0,flat_bps,leg_level
kalman_full,3.0,0.001,5,inverse_volatility,0.5443347501378617,0.0,0.0,,,0.0031052265295048453,0.006359480250088325,0.003845482992537768,1.6537533158849007,0.1387355797794827,-0.0012336549740483704,0.04878048780487805,6,0.8333333333333334,0.003587126421454423,1.1666666666666667,fold_03_202101_202106,0.1,low_vol_at_test_start,2021-01-01,2021-06-30,3.0,10,10,5,4,1,0,flat_bps,leg_level
kalman_full,3.0,0.0025,5,inverse_volatility,0.5969825286584083,0.0,0.0,,,0.0009117012401349545,0.001873302515050563,0.00355631791322127,0.5267533895342186,0.09621852528104607,-0.0018904181686700827,0.04878048780487805,6,0.8333333333333334,0.0028225928208087856,1.1666666666666667,fold_03_202101_202106,0.1,low_vol_at_test_start,2021-01-01,2021-06-30,3.0,25,10,5,4,1,0,flat_bps,leg_level
kalman_full,3.0,0.0,4,inverse_volatility,0.7693349405722301,0.0,0.0,,,0.01854882038883532,0.03687393338910108,0.015159611196768074,2.432379888275918,0.17724156147653278,0.0,0.031746031746031744,4,1.0,0.012346422074035468,1.0,fold_04_202104_202109,0.1,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,0,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.0,0.0005,4,inverse_volatility,0.7735655190468057,0.0,0.0,,,0.017429331158686834,0.03466839258807934,0.014765211512462377,2.3479780536037667,0.1726658501107385,-0.0001935523075892176,0.031746031746031744,4,1.0,0.012093719319674623,1.0,fold_04_202104_202109,0.1,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,5,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.0,0.001,4,inverse_volatility,0.7776541042912387,0.0,0.0,,,0.016314411157663855,0.032469824892465846,0.01438697988248581,2.256889573606302,0.16777666735556476,-0.00038915060892930065,0.031746031746031744,4,1.0,0.011841016565313778,1.0,fold_04_202104_202109,0.1,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,10,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.0,0.0025,4,inverse_volatility,0.7886395101956729,0.0,0.0,,,0.01300680191210457,0.025935565918958202,0.013373344546353524,1.939347769666937,0.15119982798596238,-0.0009866197063861382,0.031746031746031744,4,1.0,0.011082908302231131,1.0,fold_04_202104_202109,0.1,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,25,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.0,4,inverse_volatility,0.5342292069660606,0.0,0.0,,,-0.0051433062188509515,-0.010207571866225158,0.0069798767527533695,-1.462428668557586,0.1276482866362789,-0.008687724402317576,0.023622047244094488,5,0.2,-0.006326831144970324,1.8,fold_05_202107_202112,0.1,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,0,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.0005,4,inverse_volatility,0.5501564455760314,0.0,0.0,,,-0.005445045014168981,-0.010810298156679924,0.006857680801103143,-1.5763781473965592,0.1328809790039969,-0.008867399572283885,0.023622047244094488,5,0.2,-0.006578189615109054,1.8,fold_05_202107_202112,0.1,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,5,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.001,4,inverse_volatility,0.5660030358007276,0.0,0.0,,,-0.005736837846927911,-0.011393352427107937,0.006733976222712381,-1.691920501394168,0.13836211452695302,-0.009032503066266129,0.023622047244094488,5,0.2,-0.006829547735496977,1.8,fold_05_202107_202112,0.1,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,10,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.0025,4,inverse_volatility,0.6109128834131602,0.0,0.0,,,-0.006606624129551153,-0.013132163158070921,0.00637994830146878,-2.058349462651235,0.15669824693375708,-0.009487575735026232,0.023622047244094488,5,0.2,-0.007583619998157332,1.8,fold_05_202107_202112,0.1,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,25,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.5,0.0,4,inverse_volatility,0.9552409523147125,0.0,0.0,,,-1.7194304091638912e-07,7.650130529057719e-19,0.000835981616637022,9.151075067694172e-16,0.08944271909999159,-0.0004146601511890724,0.008,2,0.5,-0.004415092981987001,1.0,fold_06_202110_202203,0.1,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,0,10,4,4,0,1,flat_bps,leg_level
kalman_full,3.5,0.0005,4,inverse_volatility,0.9683496627559732,0.0,0.0,,,-0.00036634409311853133,-0.0007385028190912457,0.0006042219370797117,-1.222237680843784,0.11821784888035126,-0.00036634409311853133,0.008,2,0.5,-0.004663054917128373,1.0,fold_06_202110_202203,0.1,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,5,10,4,4,0,1,flat_bps,leg_level
kalman_full,3.5,0.001,4,inverse_volatility,0.9516597959219812,0.0,0.0,,,-0.001021516598936123,-0.0020599794544989675,0.0009440069302861156,-2.1821656053675538,0.16446089783591894,-0.001021516598936123,0.0,2,0.0,-0.0049110168522698006,1.0,fold_06_202110_202203,0.1,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,10,10,4,4,0,1,flat_bps,leg_level
kalman_full,3.5,0.0025,4,inverse_volatility,0.8783825278595014,0.0,0.0,,,-0.0032115376435005727,-0.006481526504360473,0.002566194389957089,-2.5257348117220593,0.18307742994858398,-0.0032115376435005727,0.0,2,0.0,-0.0056549026576939165,1.0,fold_06_202110_202203,0.1,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,25,10,4,4,0,1,flat_bps,leg_level
